Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2000-01-01,1.109375,1.015625,0.9296875,0.859375,0.7890625,0.7265625,0.6875,0.671875,0.671875,0.6640625,0.6640625,0.6640625,0.65625,0.65625,0.65625,0.65625,0.6484375,0.6484375,0.640625,0.6328125,0.6328125,0.640625,0.6484375,0.640625,0.6328125,0.625,0.625,0.6171875,0.609375,0.609375
2000-01-02,1.015625,0.9296875,0.859375,0.7890625,0.7265625,0.6875,0.671875,0.671875,0.6640625,0.6640625,0.6640625,0.65625,0.65625,0.65625,0.65625,0.6484375,0.6484375,0.640625,0.6328125,0.6328125,0.640625,0.6484375,0.640625,0.6328125,0.625,0.625,0.6171875,0.609375,0.609375,0.609375
2000-01-03,1.109375,1.0859375,1.0625,1.0390625,1.0234375,1.0078125,0.984375,0.96875,0.9453125,0.921875,0.90625,0.8828125,0.8671875,0.84375,0.828125,0.8046875,0.7578125,0.6953125,0.671875,0.65625,0.65625,0.65625,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.640625,0.625,0.625
2000-01-04,1.0859375,1.0625,1.0390625,1.0234375,1.0078125,0.984375,0.96875,0.9453125,0.921875,0.90625,0.8828125,0.8671875,0.84375,0.828125,0.8046875,0.7578125,0.6953125,0.671875,0.65625,0.65625,0.65625,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625
2000-01-05,1.0625,1.0390625,1.0234375,1.0078125,0.984375,0.96875,0.9453125,0.921875,0.90625,0.8828125,0.8671875,0.84375,0.828125,0.8046875,0.7578125,0.6953125,0.671875,0.65625,0.65625,0.65625,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625
2000-01-06,1.0390625,1.0234375,1.0078125,0.984375,0.96875,0.9453125,0.921875,0.90625,0.8828125,0.8671875,0.84375,0.828125,0.8046875,0.7578125,0.6953125,0.671875,0.65625,0.65625,0.65625,0.6484375,0.6484375,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.609375
2000-01-07,0.9609375,0.9375,0.921875,0.90625,0.8828125,0.8671875,0.8515625,0.8359375,0.8125,0.796875,0.78125,0.7578125,0.7421875,0.7265625,0.7109375,0.6953125,0.671875,0.65625,0.65625,0.65625,0.65625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.609375
2000-01-08,0.9375,0.921875,0.90625,0.8828125,0.8671875,0.8515625,0.8359375,0.8125,0.796875,0.78125,0.7578125,0.7421875,0.7265625,0.7109375,0.6953125,0.671875,0.65625,0.65625,0.65625,0.65625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.609375,0.609375
2000-01-09,0.921875,0.90625,0.8828125,0.8671875,0.8515625,0.8359375,0.8125,0.796875,0.78125,0.7578125,0.7421875,0.7265625,0.7109375,0.6953125,0.671875,0.65625,0.65625,0.65625,0.65625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375
2000-01-10,0.8515625,0.8359375,0.8203125,0.8125,0.796875,0.78125,0.765625,0.75,0.734375,0.71875,0.703125,0.6953125,0.6796875,0.6640625,0.65625,0.65625,0.65625,0.65625,0.65625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.625,0.609375
2000-01-11,0.8359375,0.8203125,0.8125,0.796875,0.78125,0.765625,0.75,0.734375,0.71875,0.703125,0.6953125,0.6796875,0.6640625,0.65625,0.65625,0.65625,0.65625,0.65625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375
2000-01-12,0.8203125,0.8125,0.796875,0.78125,0.765625,0.75,0.734375,0.71875,0.703125,0.6953125,0.6796875,0.6640625,0.65625,0.65625,0.65625,0.65625,0.65625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.625,0.625,0.609375,0.609375,0.609375
